transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,month,day_of_week,is_weekend
TXN_1967565,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-03-31,March,Friday,Weekday
TXN_2029497,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-01-06,January,Friday,Weekday
TXN_8929774,Unknown,3.0,3.0,9.0,Cash,Unknown,2023-10-02,October,Monday,Weekday
TXN_5003018,Cookie,4.0,1.0,4.0,Digital Wallet,Unknown,2023-10-02,October,Monday,Weekday
TXN_7852990,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-10,July,Monday,Weekday
TXN_2534066,Salad,2.0,5.0,10.0,Cash,Unknown,2023-10-13,October,Friday,Weekday
TXN_2059647,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-29,May,Monday,Weekday
TXN_2485183,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-07-07,July,Friday,Weekday
TXN_7374846,Sandwich,1.0,4.0,4.0,Credit Card,Unknown,2023-05-29,May,Monday,Weekday
TXN_9401522,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-16,November,Thursday,Weekday
TXN_8250651,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-03-13,March,Monday,Weekday
TXN_7191245,Cake,4.0,3.0,12.0,Unknown,Takeaway,2023-05-22,May,Monday,Weekday
TXN_8982764,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-11-23,November,Thursday,Weekday
TXN_8669422,Unknown,4.0,3.0,12.0,Cash,Takeaway,2023-10-15,October,Sunday,Weekend
TXN_1153869,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-11-03,November,Friday,Weekday
TXN_5043774,Sandwich,3.0,4.0,12.0,Cash,Unknown,2023-06-08,June,Thursday,Weekday
TXN_1746320,Salad,1.0,5.0,5.0,Cash,Unknown,2023-11-14,November,Tuesday,Weekday
TXN_1077129,Cookie,1.0,1.0,1.0,Unknown,In-store,2023-09-12,September,Tuesday,Weekday
TXN_4865338,Sandwich,3.0,4.0,16.0,Unknown,In-store,2023-11-26,November,Sunday,Weekend
TXN_5616583,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-10-13,October,Friday,Weekday
TXN_2078474,Cookie,2.0,1.0,2.0,Unknown,Takeaway,2023-11-03,November,Friday,Weekday
TXN_2130245,Smoothie,5.0,4.0,20.0,Credit Card,Unknown,2023-11-13,November,Monday,Weekday
TXN_3229409,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-15,April,Saturday,Weekend
TXN_9076216,Cake,1.0,3.0,3.0,Cash,Unknown,2023-12-17,December,Sunday,Weekend
TXN_6371987,Tea,5.0,1.5,7.5,Unknown,Takeaway,2023-03-13,March,Monday,Weekday
TXN_9913877,Unknown,2.0,2.0,4.0,Credit Card,Unknown,2023-05-09,May,Tuesday,Weekday
TXN_2084377,Smoothie,1.0,4.0,4.0,Credit Card,Unknown,2023-10-22,October,Sunday,Weekend
TXN_1842675,Unknown,4.0,1.0,4.0,Credit Card,Takeaway,2023-06-23,June,Friday,Weekday
TXN_8605813,Cookie,1.0,1.0,1.0,Unknown,Unknown,2023-06-30,June,Friday,Weekday
TXN_9755352,Sandwich,5.0,4.0,20.0,Unknown,In-store,2023-05-13,May,Saturday,Weekend
TXN_7550498,Juice,5.0,3.0,15.0,Unknown,In-store,2023-05-13,May,Saturday,Weekend
TXN_2305908,Coffee,3.0,2.0,8.0,Cash,Unknown,2023-04-25,April,Tuesday,Weekday
TXN_6953697,Unknown,3.0,4.0,12.0,Unknown,Takeaway,2023-05-27,May,Saturday,Weekend
TXN_3495950,Unknown,4.0,3.0,6.0,Credit Card,In-store,2023-02-19,February,Sunday,Weekend
TXN_7557340,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-12-11,December,Monday,Weekday
TXN_1157817,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-25,April,Tuesday,Weekday
TXN_2020318,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-12,October,Thursday,Weekday
TXN_8692094,Coffee,5.0,2.0,10.0,Unknown,Takeaway,2023-08-30,August,Wednesday,Weekday
TXN_5307411,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-21,October,Saturday,Weekend
TXN_9703120,Coffee,3.0,2.0,6.0,Credit Card,Unknown,2023-11-02,November,Thursday,Weekday
TXN_1289133,Juice,1.0,3.0,3.0,Cash,Unknown,2023-09-19,September,Tuesday,Weekday
TXN_2031459,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-07-04,July,Tuesday,Weekday
TXN_1333682,Smoothie,1.0,4.0,4.0,Digital Wallet,Unknown,2023-01-28,January,Saturday,Weekend
TXN_2256622,Cookie,2.0,3.0,2.0,Cash,In-store,2023-10-04,October,Wednesday,Weekday
TXN_1623966,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-10-04,October,Wednesday,Weekday
TXN_4912930,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-26,February,Sunday,Weekend
TXN_4942692,Coffee,2.0,2.0,4.0,Unknown,Takeaway,2023-01-15,January,Sunday,Weekend
TXN_3723007,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-05-18,May,Thursday,Weekday
TXN_7922392,Sandwich,3.0,4.0,12.0,Unknown,Unknown,2023-05-03,May,Wednesday,Weekday
TXN_7498727,Salad,3.0,5.0,15.0,Cash,Unknown,2023-11-06,November,Monday,Weekday
TXN_1222338,Cookie,1.0,1.0,1.0,Unknown,In-store,2023-10-11,October,Wednesday,Weekday
TXN_6878866,Smoothie,3.0,4.0,12.0,Credit Card,Unknown,2023-02-25,February,Saturday,Weekend
TXN_1260335,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-25,February,Saturday,Weekend
TXN_9223242,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-09-10,September,Sunday,Weekend
TXN_6244211,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-08-11,August,Friday,Weekday
TXN_5446858,Unknown,1.0,1.0,1.0,Cash,In-store,2023-11-07,November,Tuesday,Weekday
TXN_4612864,Tea,3.0,1.5,4.5,Unknown,Unknown,2023-02-14,February,Tuesday,Weekday
TXN_5411381,Cookie,3.0,1.0,1.0,Unknown,Unknown,2023-04-28,April,Friday,Weekday
TXN_3047598,Cookie,1.0,1.0,1.0,Unknown,Unknown,2023-09-06,September,Wednesday,Weekday
TXN_5754317,Coffee,2.0,3.0,4.0,Credit Card,Takeaway,2023-01-10,January,Tuesday,Weekday
TXN_7496926,Sandwich,3.0,4.0,12.0,Unknown,In-store,2023-04-23,April,Sunday,Weekend
TXN_1726858,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-04-23,April,Sunday,Weekend
TXN_7559388,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-02-26,February,Sunday,Weekend
TXN_8540499,Cookie,3.0,1.0,3.0,Cash,In-store,2023-01-22,January,Sunday,Weekend
TXN_4225756,Cookie,3.0,1.0,3.0,Unknown,In-store,2023-03-10,March,Friday,Weekday
TXN_6795640,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-28,January,Saturday,Weekend
TXN_6702428,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-11,August,Friday,Weekday
TXN_8955259,Unknown,2.0,4.0,8.0,Credit Card,Unknown,2023-11-18,November,Saturday,Weekend
TXN_4639319,Coffee,5.0,2.0,10.0,Cash,Unknown,2023-01-09,January,Monday,Weekday
TXN_5997803,Coffee,5.0,2.0,10.0,Unknown,In-store,2023-12-03,December,Sunday,Weekend
TXN_1340956,Unknown,4.0,2.0,8.0,Unknown,Unknown,2023-10-26,October,Thursday,Weekday
TXN_1259671,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-08,October,Sunday,Weekend
TXN_8319993,Juice,1.0,3.0,3.0,Digital Wallet,Unknown,2023-08-06,August,Sunday,Weekend
TXN_8894157,Sandwich,4.0,4.0,16.0,Credit Card,Unknown,2023-08-06,August,Sunday,Weekend
TXN_5523450,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-02,July,Sunday,Weekend
TXN_7838964,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-06-15,June,Thursday,Weekday
TXN_2773987,Smoothie,5.0,4.0,20.0,Unknown,Unknown,2023-01-11,January,Wednesday,Weekday
TXN_1158829,Tea,1.0,3.0,1.5,Credit Card,Unknown,2023-10-02,October,Monday,Weekday
TXN_2523298,Unknown,4.0,3.0,6.0,Unknown,In-store,2023-03-25,March,Saturday,Weekend
TXN_8685737,Smoothie,2.0,4.0,8.0,Unknown,In-store,2023-11-02,November,Thursday,Weekday
TXN_5634135,Cookie,2.0,3.0,2.0,Unknown,Unknown,2023-01-27,January,Friday,Weekday
TXN_1524626,Smoothie,2.0,4.0,8.0,Digital Wallet,Unknown,2023-12-29,December,Friday,Weekday
TXN_7275407,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-20,October,Friday,Weekday
TXN_2889622,Juice,4.0,3.0,12.0,Credit Card,Unknown,2023-11-01,November,Wednesday,Weekday
TXN_6849113,Cookie,3.0,1.0,1.0,Credit Card,Unknown,2023-07-14,July,Friday,Weekday
TXN_2265316,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-12-29,December,Friday,Weekday
TXN_9472241,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-30,June,Friday,Weekday
TXN_7345414,Salad,1.0,3.0,5.0,Unknown,Unknown,2023-02-15,February,Wednesday,Weekday
TXN_4473352,Cake,1.0,3.0,3.0,Unknown,In-store,2023-11-16,November,Thursday,Weekday
TXN_2814363,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-07-02,July,Sunday,Weekend
TXN_1846004,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-21,May,Sunday,Weekend
TXN_7140471,Cake,1.0,3.0,3.0,Credit Card,Unknown,2023-05-25,May,Thursday,Weekday
TXN_3119542,Smoothie,1.0,4.0,4.0,Credit Card,Unknown,2023-10-31,October,Tuesday,Weekday
TXN_7773968,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-24,February,Friday,Weekday
TXN_9081088,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-27,February,Monday,Weekday
TXN_8559167,Sandwich,5.0,4.0,20.0,Unknown,Takeaway,2023-12-09,December,Saturday,Weekend
TXN_1130191,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-04-06,April,Thursday,Weekday
TXN_5215451,Sandwich,5.0,4.0,20.0,Digital Wallet,Unknown,2023-11-02,November,Thursday,Weekday
TXN_1040764,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-07-27,July,Thursday,Weekday
TXN_5457133,Juice,5.0,3.0,15.0,Unknown,In-store,2023-03-03,March,Friday,Weekday
TXN_8365478,Unknown,3.0,4.0,12.0,Cash,Takeaway,2023-02-06,February,Monday,Weekday
TXN_2100697,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-19,September,Tuesday,Weekday
TXN_7676968,Smoothie,4.0,4.0,16.0,Unknown,In-store,2023-02-21,February,Tuesday,Weekday
TXN_5726998,Cake,3.0,3.0,9.0,Credit Card,Unknown,2023-08-12,August,Saturday,Weekend
TXN_4134594,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-27,September,Wednesday,Weekday
TXN_5079340,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-18,August,Friday,Weekday
TXN_8276635,Unknown,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-16,December,Saturday,Weekend
TXN_1380601,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-11,March,Saturday,Weekend
TXN_3959152,Juice,1.0,3.0,3.0,Unknown,In-store,2023-05-21,May,Sunday,Weekend
TXN_7776739,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-02-23,February,Thursday,Weekday
TXN_7569615,Unknown,2.0,3.0,6.0,Cash,Takeaway,2023-06-07,June,Wednesday,Weekday
TXN_8703771,Cake,5.0,3.0,15.0,Unknown,In-store,2023-05-12,May,Friday,Weekday
TXN_2052395,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-06,July,Thursday,Weekday
TXN_9421441,Unknown,2.0,4.0,8.0,Cash,Unknown,2023-06-20,June,Tuesday,Weekday
TXN_9065402,Unknown,1.0,5.0,5.0,Cash,Takeaway,2023-12-22,December,Friday,Weekday
TXN_3638955,Cookie,2.0,3.0,2.0,Cash,Takeaway,2023-09-02,September,Saturday,Weekend
TXN_2635532,Unknown,4.0,4.0,16.0,Cash,Takeaway,2023-01-14,January,Saturday,Weekend
TXN_8256593,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-09,August,Wednesday,Weekday
TXN_9271457,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27,February,Monday,Weekday
TXN_5392603,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-14,May,Sunday,Weekend
TXN_6319728,Coffee,3.0,2.0,4.0,Credit Card,In-store,2023-07-18,July,Tuesday,Weekday
TXN_9263299,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-08,October,Sunday,Weekend
TXN_2301505,Cake,5.0,3.0,15.0,Digital Wallet,Unknown,2023-03-21,March,Tuesday,Weekday
TXN_5895177,Cake,5.0,3.0,15.0,Unknown,Unknown,2023-08-16,August,Wednesday,Weekday
TXN_8751516,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-08-16,August,Wednesday,Weekday
TXN_8147357,Tea,5.0,1.5,7.5,Unknown,Takeaway,2023-04-20,April,Thursday,Weekday
TXN_1436343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-26,November,Sunday,Weekend
TXN_2214698,Salad,4.0,5.0,20.0,Credit Card,Unknown,2023-10-10,October,Tuesday,Weekday
TXN_7480234,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-05-10,May,Wednesday,Weekday
TXN_3283097,Unknown,5.0,2.0,10.0,Cash,Takeaway,2023-02-28,February,Tuesday,Weekday
TXN_2633602,Unknown,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-02,February,Thursday,Weekday
TXN_3093219,Juice,5.0,3.0,15.0,Cash,Unknown,2023-01-28,January,Saturday,Weekend
TXN_3515730,Unknown,1.0,1.0,1.0,Credit Card,Unknown,2023-08-14,August,Monday,Weekday
TXN_3665733,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-14,August,Monday,Weekday
TXN_4010658,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-09-26,September,Tuesday,Weekday
TXN_1454467,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-15,March,Wednesday,Weekday
TXN_2598728,Cake,2.0,3.0,6.0,Credit Card,Unknown,2023-01-13,January,Friday,Weekday
TXN_3390285,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-02-06,February,Monday,Weekday
TXN_8224079,Cookie,5.0,1.0,5.0,Cash,In-store,2023-10-16,October,Monday,Weekday
TXN_1916339,Cake,1.0,3.0,3.0,Cash,In-store,2023-07-15,July,Saturday,Weekend
TXN_8611035,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-28,May,Sunday,Weekend
TXN_3595735,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-26,March,Sunday,Weekend
TXN_4884822,Cookie,1.0,1.0,1.0,Credit Card,Unknown,2023-04-23,April,Sunday,Weekend
TXN_3668051,Cake,1.0,3.0,3.0,Unknown,Unknown,2023-11-17,November,Friday,Weekday
TXN_6169633,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-12-20,December,Wednesday,Weekday
TXN_3884811,Coffee,4.0,2.0,8.0,Credit Card,Unknown,2023-06-10,June,Saturday,Weekend
TXN_7050740,Unknown,1.0,3.0,3.0,Cash,Takeaway,2023-07-12,July,Wednesday,Weekday
TXN_1234097,Cookie,4.0,3.0,4.0,Cash,Unknown,2023-12-04,December,Monday,Weekday
TXN_4518102,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-08,February,Wednesday,Weekday
TXN_5939055,Coffee,3.0,2.0,6.0,Unknown,Takeaway,2023-10-21,October,Saturday,Weekend
TXN_7809183,Unknown,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-08,September,Friday,Weekday
TXN_6071202,Unknown,1.0,1.0,1.0,Cash,In-store,2023-06-07,June,Wednesday,Weekday
TXN_8158496,Tea,4.0,1.5,6.0,Cash,Unknown,2023-06-19,June,Monday,Weekday
TXN_2726848,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-09-11,September,Monday,Weekday
TXN_3666858,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-12-27,December,Wednesday,Weekday
TXN_5499915,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-01,February,Wednesday,Weekday
TXN_4660753,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-10-04,October,Wednesday,Weekday
TXN_8089522,Sandwich,4.0,3.0,16.0,Cash,Takeaway,2023-02-12,February,Sunday,Weekend
TXN_1564754,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-14,March,Tuesday,Weekday
TXN_1824506,Cake,1.0,3.0,3.0,Cash,In-store,2023-03-02,March,Thursday,Weekday
TXN_3229758,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-03-02,March,Thursday,Weekday
TXN_3677592,Sandwich,2.0,4.0,8.0,Cash,Unknown,2023-05-29,May,Monday,Weekday
TXN_1002457,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-29,September,Friday,Weekday
TXN_8056263,Smoothie,5.0,4.0,20.0,Unknown,In-store,2023-04-20,April,Thursday,Weekday
TXN_4732351,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-22,April,Saturday,Weekend
TXN_8049191,Cake,3.0,3.0,9.0,Credit Card,Unknown,2023-07-31,July,Monday,Weekday
TXN_4980036,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-05,January,Thursday,Weekday
TXN_3022839,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25,August,Friday,Weekday
TXN_7701070,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-07-28,July,Friday,Weekday
TXN_8048037,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-31,March,Friday,Weekday
TXN_4619029,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-03-31,March,Friday,Weekday
TXN_4444463,Cake,4.0,3.0,12.0,Unknown,Unknown,2023-05-16,May,Tuesday,Weekday
TXN_1887522,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-20,February,Monday,Weekday
TXN_6908953,Tea,1.0,1.5,1.5,Unknown,In-store,2023-12-08,December,Friday,Weekday
TXN_4759769,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-08-03,August,Thursday,Weekday
TXN_2254479,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-08-03,August,Thursday,Weekday
TXN_7555408,Salad,2.0,5.0,10.0,Unknown,In-store,2023-06-06,June,Tuesday,Weekday
TXN_6857943,Cake,5.0,3.0,15.0,Unknown,Takeaway,2023-01-08,January,Sunday,Weekend
TXN_4796350,Unknown,3.0,4.0,12.0,Unknown,Takeaway,2023-01-08,January,Sunday,Weekend
TXN_9552845,Sandwich,3.0,4.0,12.0,Cash,Unknown,2023-02-18,February,Saturday,Weekend
TXN_6769465,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-13,June,Tuesday,Weekday
TXN_7438831,Coffee,5.0,3.0,10.0,Unknown,Unknown,2023-12-24,December,Sunday,Weekend
TXN_3871837,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-12-15,December,Friday,Weekday
TXN_3656762,Sandwich,2.0,4.0,8.0,Unknown,Takeaway,2023-07-31,July,Monday,Weekday
TXN_4980282,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-22,October,Sunday,Weekend
TXN_3580786,Tea,1.0,3.0,1.5,Unknown,In-store,2023-03-28,March,Tuesday,Weekday
TXN_4355728,Unknown,4.0,3.0,12.0,Credit Card,Unknown,2023-03-06,March,Monday,Weekday
TXN_2508476,Smoothie,5.0,4.0,20.0,Cash,Unknown,2023-04-14,April,Friday,Weekday
TXN_1325631,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-02-11,February,Saturday,Weekend
TXN_8209125,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-30,January,Monday,Weekday
TXN_1751164,Salad,2.0,5.0,10.0,Cash,Unknown,2023-09-11,September,Monday,Weekday
TXN_3730415,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-09,April,Sunday,Weekend
TXN_4134253,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-07,October,Saturday,Weekend
TXN_3256497,Coffee,2.0,2.0,4.0,Cash,Unknown,2023-08-20,August,Sunday,Weekend
TXN_8763180,Smoothie,1.0,4.0,4.0,Unknown,Takeaway,2023-04-16,April,Sunday,Weekend
TXN_3219175,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-02-23,February,Thursday,Weekday
TXN_6234872,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-12-23,December,Saturday,Weekend
TXN_7919440,Tea,4.0,1.5,6.0,Cash,Unknown,2023-08-19,August,Saturday,Weekend
TXN_7558641,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-22,December,Friday,Weekday
TXN_9940220,Juice,2.0,3.0,6.0,Unknown,Takeaway,2023-03-05,March,Sunday,Weekend
TXN_8805984,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-05,March,Sunday,Weekend
TXN_2130483,Tea,4.0,1.5,6.0,Cash,Unknown,2023-11-25,November,Saturday,Weekend
TXN_1972584,Sandwich,5.0,4.0,20.0,Digital Wallet,Unknown,2023-07-10,July,Monday,Weekday
TXN_3150792,Coffee,5.0,2.0,10.0,Cash,Unknown,2023-07-02,July,Sunday,Weekend
TXN_2980008,Cake,3.0,3.0,9.0,Digital Wallet,Unknown,2023-11-17,November,Friday,Weekday
TXN_5511805,Juice,1.0,3.0,3.0,Unknown,Takeaway,2023-06-03,June,Saturday,Weekend
TXN_7292548,Cookie,4.0,1.0,4.0,Digital Wallet,Unknown,2023-03-24,March,Friday,Weekday
TXN_2169664,Smoothie,1.0,4.0,4.0,Cash,Unknown,2023-07-23,July,Sunday,Weekend
TXN_3234877,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-07-29,July,Saturday,Weekend
TXN_6368719,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-03,January,Tuesday,Weekday
TXN_8852585,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-05,January,Thursday,Weekday
TXN_9201010,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-03-15,March,Wednesday,Weekday
TXN_7817014,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-15,March,Wednesday,Weekday
TXN_2873990,Sandwich,2.0,4.0,8.0,Unknown,Unknown,2023-03-12,March,Sunday,Weekend
TXN_3088796,Sandwich,4.0,4.0,16.0,Credit Card,Unknown,2023-08-16,August,Wednesday,Weekday
TXN_3414935,Coffee,4.0,2.0,8.0,Unknown,In-store,2023-08-03,August,Thursday,Weekday
TXN_3607652,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-05,June,Monday,Weekday
TXN_8502094,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-21,March,Tuesday,Weekday
TXN_9068244,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-19,October,Thursday,Weekday
TXN_2696664,Cookie,5.0,1.0,5.0,Unknown,In-store,2023-01-07,January,Saturday,Weekend
TXN_7661609,Unknown,1.0,3.0,3.0,Unknown,In-store,2023-11-29,November,Wednesday,Weekday
TXN_7633490,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-27,October,Friday,Weekday
TXN_9292230,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-07-14,July,Friday,Weekday
TXN_1664665,Unknown,3.0,3.0,9.0,Credit Card,In-store,2023-05-21,May,Sunday,Weekend
TXN_5081978,Cake,1.0,3.0,3.0,Unknown,In-store,2023-10-19,October,Thursday,Weekday
TXN_7314409,Smoothie,5.0,4.0,20.0,Credit Card,Unknown,2023-08-06,August,Sunday,Weekend
TXN_4573576,Unknown,2.0,3.0,6.0,Cash,In-store,2023-07-05,July,Wednesday,Weekday
TXN_5645919,Coffee,3.0,3.0,6.0,Credit Card,Unknown,2023-01-17,January,Tuesday,Weekday
TXN_8006668,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-22,December,Friday,Weekday
TXN_8818168,Juice,4.0,3.0,12.0,Digital Wallet,Unknown,2023-07-20,July,Thursday,Weekday
TXN_4369043,Juice,2.0,3.0,6.0,Cash,Unknown,2023-03-25,March,Saturday,Weekend
TXN_3560062,Cookie,1.0,1.0,1.0,Cash,In-store,2023-03-20,March,Monday,Weekday
TXN_4769307,Tea,5.0,1.5,7.5,Digital Wallet,Unknown,2023-12-24,December,Sunday,Weekend
TXN_7270652,Sandwich,1.0,4.0,4.0,Unknown,Takeaway,2023-05-14,May,Sunday,Weekend
TXN_4991815,Cake,5.0,3.0,15.0,Cash,Unknown,2023-11-06,November,Monday,Weekday
TXN_6360132,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-16,September,Saturday,Weekend
TXN_8199829,Cake,2.0,3.0,6.0,Credit Card,Unknown,2023-07-29,July,Saturday,Weekend
TXN_9166449,Unknown,4.0,1.0,4.0,Unknown,Takeaway,2023-07-31,July,Monday,Weekday
TXN_7864939,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-19,August,Saturday,Weekend
TXN_2640701,Salad,3.0,5.0,15.0,Unknown,Takeaway,2023-05-07,May,Sunday,Weekend
TXN_3740963,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-22,January,Sunday,Weekend
TXN_8101633,Sandwich,2.0,4.0,8.0,Unknown,In-store,2023-08-10,August,Thursday,Weekday
TXN_6063966,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-24,October,Tuesday,Weekday
TXN_3779640,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-16,May,Tuesday,Weekday
TXN_8278833,Cake,3.0,3.0,9.0,Unknown,Unknown,2023-02-26,February,Sunday,Weekend
TXN_8778598,Sandwich,3.0,4.0,12.0,Cash,Unknown,2023-09-02,September,Saturday,Weekend
TXN_7550103,Cake,5.0,3.0,15.0,Unknown,Takeaway,2023-01-19,January,Thursday,Weekday
TXN_3664656,Cookie,5.0,1.0,5.0,Unknown,Takeaway,2023-08-13,August,Sunday,Weekend
TXN_7296560,Juice,2.0,3.0,6.0,Unknown,Unknown,2023-10-20,October,Friday,Weekday
TXN_8136881,Salad,3.0,5.0,15.0,Cash,In-store,2023-08-28,August,Monday,Weekday
TXN_3981449,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-21,June,Wednesday,Weekday
TXN_5427506,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-09-15,September,Friday,Weekday
TXN_2641386,Sandwich,3.0,4.0,12.0,Unknown,Takeaway,2023-03-25,March,Saturday,Weekend
TXN_1485417,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-25,March,Saturday,Weekend
TXN_4033802,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-03-02,March,Thursday,Weekday
TXN_7752124,Unknown,3.0,4.0,12.0,Credit Card,Unknown,2023-12-09,December,Saturday,Weekend
